"deng" "lijc" "lijh" "kao" "su" "wang" "wu" "yao" "chang"
"一下" 0.0777031738757945 0.092363870690581 0.00592428760441557 0.0749237383377633 0.0983678227921889 0.0607077813091454 0.0657091898995588 0.0832285270400237 0.0747248308593356
"后" 0.0518021159171963 0.0451079368488884 0.0770157388574024 0.0606525500829513 0.0837948120081609 0.112487947719887 0.041302919365437 0.0758304357475771 0.0787640109057861
"过来" 0.0657488394333645 0.0837718827193642 0.0770157388574024 0.0874110280607239 0.0692218012241329 0.049994643431061 0.0525673519196471 0.0702818672782422 0.0747248308593356
"爱" 0.0717260066545795 0.0837718827193642 0.0691166887181816 0.0606525500829513 0.0510055377440979 0.0607077813091454 0.0732188116023655 0.0721313901013538 0.084822780975462
"最后" 0.0737183957283178 0.08162388572656 0.0493690633701297 0.0410296662325847 0.0746866802681434 0.105345855801164 0.0694640007509622 0.0665828216320189 0.0605877006967586
"发现" 0.0737183957283178 0.08162388572656 0.108611939414285 0.0642203471466543 0.0546487904401049 0.0607077813091454 0.0488125410682437 0.0536361618702375 0.0807836009290114
"三" 0.0657488394333645 0.0558479218129095 0.0710914512529868 0.0802754339333179 0.0601136694841154 0.0767774881262722 0.0638317844738571 0.0573352075164608 0.0868423709986873
"事情" 0.049809726843458 0.04081194286328 0.104662414344675 0.0285423765096241 0.153016613232294 0.0553512123701032 0.0619543790481554 0.0665828216320189 0.0504897505806321
"打" 0.0697336175808412 0.0794758887337558 0.0671419261833764 0.0695720427422088 0.0746866802681434 0.0642788272685069 0.0544447573453487 0.0554856846933491 0.0807836009290114
"这些" 0.0757107848020561 0.0644399097841263 0.100712889275065 0.0321101735733271 0.0564704167881084 0.107131378780845 0.0506899464939454 0.061034253162684 0.0545289306270827
"一定" 0.0896575083182244 0.0730318977553431 0.00197476253480519 0.0802754339333179 0.0637569221801224 0.0553512123701032 0.093870271285084 0.0869275726862469 0.0525093406038574
"正" 0.103604231834393 0.0665879067769305 0.0434447757657142 0.0570847530192483 0.0309676479160595 0.103560332821483 0.0600769736224538 0.0684323444551306 0.0646268807432091
"吃" 0.055786894064673 0.0536999248201053 0.0691166887181816 0.0927627236562784 0.0491839113960944 0.0642788272685069 0.0788510278794706 0.0628837759857957 0.0646268807432091
"东西" 0.0577792831384113 0.0558479218129095 0.0631924011137661 0.0463813618281392 0.132978723404255 0.0410670285326572 0.0788510278794706 0.0869275726862469 0.0242350802787034
"接着" 0.0318782251798131 0.0279239609064547 0.031596200556883 0.0410296662325847 0.032789274264063 0.21426275756169 0.0563221627710504 0.0628837759857957 0.0747248308593356
"拿" 0.0617640612858879 0.0988078616689937 0.0612176385789609 0.0820593324651694 0.0455406587000874 0.0803485340856337 0.041302919365437 0.0388399792853444 0.0747248308593356
"名字" 0.0677412285071029 0.0730318977553431 0.0789905013922076 0.0356779706370302 0.0819731856601574 0.0642788272685069 0.0657091898995588 0.0591847303395724 0.0545289306270827
"找" 0.0398477814747664 0.0708839007625389 0.073066213787792 0.0606525500829513 0.0273243952200525 0.0642788272685069 0.0713414061766638 0.061034253162684 0.113097041300616
"回" 0.0398477814747664 0.0708839007625389 0.0671419261833764 0.0624364486148028 0.0674001748761294 0.0553512123701032 0.0544447573453487 0.0628837759857957 0.0969403211148137
"身" 0.0896575083182244 0.0236279669208463 0.0394952506961038 0.0588686515510998 0.127513844360245 0.0553512123701032 0.0713414061766638 0.0647332988089073 0.0343330303948298
"有人" 0.0737183957283178 0.0687359037697347 0.0849147889966232 0.0695720427422088 0.0546487904401049 0.0589222583294647 0.0544447573453487 0.0591847303395724 0.0484701605574068
"间" 0.0617640612858879 0.08162388572656 0.0296214380220778 0.0410296662325847 0.0674001748761294 0.108916901760526 0.0600769736224538 0.0517866390471258 0.0666464707664344
"看看" 0.093642286465701 0.0665879067769305 0.0631924011137661 0.0481652603599907 0.0582920431361119 0.0446380744920187 0.0863606495822773 0.0684323444551306 0.042411390487731
"当" 0.0876651192444861 0.0794758887337558 0.0572681135093505 0.0553008544873968 0.0874380647041679 0.0249973217155305 0.0581995681967521 0.0758304357475771 0.0444309805109563
"条" 0.0637564503596262 0.04081194286328 0.0434447757657142 0.0802754339333179 0.0874380647041679 0.0446380744920187 0.0750962170280672 0.0758304357475771 0.0504897505806321
"为" 0.093642286465701 0.0644399097841263 0.0592428760441557 0.0553008544873968 0.0783299329641504 0.028568367674892 0.0769736224537689 0.0702818672782422 0.042411390487731
"这时" 0.0378553924010281 0.0300719578992589 0.104662414344675 0.0249745794459211 0.0983678227921889 0.116058993679249 0.0600769736224538 0.0517866390471258 0.0323134403716046
"说话" 0.043832559622243 0.0644399097841263 0.0651671636485713 0.0767076368696149 0.0619352958321189 0.0857051030246759 0.0394255139397353 0.0739809129244655 0.042411390487731
"买" 0.0597716722121496 0.0601439157985179 0.0651671636485713 0.0642203471466543 0.0382541533080734 0.0696353962075492 0.0638317844738571 0.0554856846933491 0.0727052408361103
"请" 0.055786894064673 0.0558479218129095 0.0908390766010387 0.0998983177836845 0.0309676479160595 0.0482091204513802 0.0619543790481554 0.0499371162240142 0.0545289306270827
"半" 0.055786894064673 0.0751798947481473 0.0572681135093505 0.0624364486148028 0.0528271640921014 0.0589222583294647 0.0619543790481554 0.0554856846933491 0.0686660607896597
"车子" 0.0219162798111215 0.092363870690581 0.00197476253480519 0.142711882548121 0.021859516176042 0.0392815055529765 0.129540974373416 0.0369904564622327 0.0545289306270827
"好像" 0.0856727301707477 0.0300719578992589 0.0631924011137661 0.110601708974794 0.0582920431361119 0.035710459593615 0.0619543790481554 0.0499371162240142 0.042411390487731
"夫妇" 0.0617640612858879 0.0665879067769305 0.0592428760441557 0.0660042456785058 0.0582920431361119 0.057136735349784 0.0600769736224538 0.0536361618702375 0.0585681106735333
"一起" 0.0976270646131777 0.0837718827193642 0.0256719129524675 0.0249745794459211 0.0837948120081609 0.049994643431061 0.0600769736224538 0.081379004216912 0.0363526204180551
"这种" 0.0577792831384113 0.0386639458704758 0.0671419261833764 0.0731398398059118 0.0929029437481784 0.035710459593615 0.0563221627710504 0.0591847303395724 0.0525093406038574
"女人" 0.0757107848020561 0.0687359037697347 0.0631924011137661 0.0517330574236937 0.0564704167881084 0.0642788272685069 0.0563221627710504 0.0573352075164608 0.042411390487731
"──" 0 0 0 0 0 0.230332464378817 0 0 0.302938503483793
"小时" 0.0737183957283178 0.0730318977553431 0.0750409763225972 0.0374618691688817 0.0746866802681434 0.0392815055529765 0.0450577302168403 0.0665828216320189 0.0525093406038574
"一直" 0.0757107848020561 0.0622919127913221 0.0197476253480519 0.0606525500829513 0.0837948120081609 0.0589222583294647 0.0581995681967521 0.0795294813938004 0.028274260325154
"感到" 0.0597716722121496 0.0343679518848674 0.0691166887181816 0.0107033911911091 0.0601136694841154 0.0464235974716995 0.116399136393504 0.116519937856033 0.0121175401393517
"看到" 0.0617640612858879 0.0322199548920632 0.124410039692727 0.0214067823822181 0.00546487904401049 0.0624933042888262 0.0750962170280672 0.10172375527114 0.0444309805109563
"以为" 0.0697336175808412 0.0687359037697347 0.0612176385789609 0.0392457677007332 0.0619352958321189 0.0410670285326572 0.0638317844738571 0.0628837759857957 0.0626072907199838
"于是" 0.0717260066545795 0.0773278917409516 0.10663717687948 0.0338940721051787 0.029146021568056 0.0124986608577652 0.0995024875621891 0.081379004216912 0.0222154902554781
"转" 0.0617640612858879 0.0687359037697347 0.0631924011137661 0.0445974632962877 0.0692218012241329 0.0642788272685069 0.0375481085140336 0.0554856846933491 0.0646268807432091
"回来" 0.049809726843458 0.0665879067769305 0.0552933509745453 0.0695720427422088 0.0455406587000874 0.0517801664107417 0.0563221627710504 0.0536361618702375 0.0787640109057861
"汽车" 0.049809726843458 0.0171839759424337 0.0177728628132467 0.0784915354014664 0.102011075488196 0.0607077813091454 0.0732188116023655 0.0758304357475771 0.0383722104412804
"谁" 0.0518021159171963 0.0622919127913221 0.0513438259049349 0.0570847530192483 0.0674001748761294 0.0589222583294647 0.0525673519196471 0.0499371162240142 0.0747248308593356
"如果" 0.0956346755394393 0.051551927827301 0.0612176385789609 0.0196228838503666 0.0856164383561644 0.0607077813091454 0.0581995681967521 0.0499371162240142 0.0403918004645057
"喜欢" 0.0677412285071029 0.0601439157985179 0.0631924011137661 0.0588686515510998 0.0692218012241329 0.0392815055529765 0.0525673519196471 0.0665828216320189 0.0323134403716046
"笑" 0.055786894064673 0.0730318977553431 0.0454195383005194 0.0499491588918422 0.025502768872049 0.042852551512338 0.0657091898995588 0.0647332988089073 0.0908815510451378
"那天" 0.049809726843458 0.0687359037697347 0.0651671636485713 0.0838432309970209 0.0418974060040804 0.0446380744920187 0.0581995681967521 0.0628837759857957 0.0302938503483793
"那么" 0.0398477814747664 0.0343679518848674 0.0434447757657142 0.0802754339333179 0.0510055377440979 0.0339249366139342 0.0657091898995588 0.0647332988089073 0.0868423709986873
"那里" 0.0358630033272898 0.0322199548920632 0.0592428760441557 0.0606525500829513 0.0710434275721364 0.0339249366139342 0.0600769736224538 0.10172375527114 0.0363526204180551
"从来" 0.0577792831384113 0.0644399097841263 0.0335709630916882 0.0499491588918422 0.0856164383561644 0.0303538906545727 0.0750962170280672 0.0665828216320189 0.0302938503483793
"使" 0.0099619453686916 0.00429599398560842 0.00987381267402595 0.123088998697754 0.003643252696007 0.049994643431061 0.142682812353328 0.125767551971591 0.00807836009290114
"可能" 0.0577792831384113 0.0751798947481473 0.0750409763225972 0.0553008544873968 0.0346109006120665 0.0517801664107417 0.0638317844738571 0.061034253162684 0.0181763102090276
"电话" 0.0537945049909346 0.0494039308344968 0.0572681135093505 0.0499491588918422 0.0692218012241329 0.0589222583294647 0.0431803247911386 0.0499371162240142 0.0545289306270827
"一切" 0.0697336175808412 0.0536999248201053 0.0276466754872727 0.0588686515510998 0.0582920431361119 0.0321394136342535 0.0638317844738571 0.0850780498631353 0.0363526204180551
"朋友" 0.0518021159171963 0.051551927827301 0.0513438259049349 0.0749237383377633 0.0346109006120665 0.0642788272685069 0.0506899464939454 0.0443885477546793 0.056548520650308
"钱" 0.043832559622243 0.0622919127913221 0.0612176385789609 0.0588686515510998 0.0637569221801224 0.0553512123701032 0.0525673519196471 0.0480875934009026 0.0323134403716046
"屋子" 0.0398477814747664 0.0386639458704758 0.0157981002784415 0.0838432309970209 0.0528271640921014 0.0249973217155305 0.110766920116399 0.0758304357475771 0.0262546703019287
"这么" 0.0398477814747664 0.0536999248201053 0.0710914512529868 0.0356779706370302 0.03643252696007 0.0767774881262722 0.0281610813855252 0.040689502108456 0.0888619610219126
"喝" 0.0398477814747664 0.0451079368488884 0.0493690633701297 0.0660042456785058 0.0437190323520839 0.0589222583294647 0.0563221627710504 0.0554856846933491 0.0484701605574068
"连" 0.0358630033272898 0.0687359037697347 0.0434447757657142 0.0588686515510998 0.032789274264063 0.0624933042888262 0.0544447573453487 0.0425390249315677 0.0686660607896597
"打电话" 0.055786894064673 0.0536999248201053 0.0552933509745453 0.0624364486148028 0.0455406587000874 0.042852551512338 0.0581995681967521 0.0591847303395724 0.0262546703019287
"所" 0.0338706142535514 0.0193319729352379 0.0296214380220778 0.110601708974794 0.0655785485281259 0.0374959825732957 0.0769736224537689 0.0554856846933491 0.0201959002322529
"黛茜" 0 0 0 0 0.435368697172836 0 0 0 0
"似乎" 0.0577792831384113 0.0171839759424337 0.0612176385789609 0.101682216315536 0.025502768872049 0.0732064421669107 0.0394255139397353 0.0499371162240142 0.0201959002322529
"脸" 0.0378553924010281 0.0451079368488884 0.0434447757657142 0.0445974632962877 0.0528271640921014 0.0517801664107417 0.0581995681967521 0.0591847303395724 0.0585681106735333
"五" 0.0478173377697197 0.051551927827301 0.0533185884397401 0.0410296662325847 0.0455406587000874 0.057136735349784 0.0488125410682437 0.0425390249315677 0.0605877006967586
"老兄" 0 0.100955858661798 0.0908390766010387 0.0820593324651694 0 0.0035710459593615 0.0844832441565756 0.0832285270400237 0
"年轻" 0.0637564503596262 0.0751798947481473 0.0493690633701297 0.0321101735733271 0.0546487904401049 0.035710459593615 0.0488125410682437 0.0462380705777909 0.0403918004645057
"不过" 0.111573788129346 0.0150359789496295 0.0138233377436363 0.0374618691688817 0.0801515593121539 0.0482091204513802 0.0431803247911386 0.0536361618702375 0.0323134403716046
"放" 0.0518021159171963 0.0665879067769305 0.0296214380220778 0.0588686515510998 0.0437190323520839 0.0464235974716995 0.0619543790481554 0.0517866390471258 0.028274260325154
"感觉" 0.0358630033272898 0.0730318977553431 0.0197476253480519 0.0481652603599907 0.0728650539201399 0.132128700496375 0.0112644325542101 0.0147961825848931 0.0181763102090276
"明白" 0.055786894064673 0.0279239609064547 0.0710914512529868 0.0267584779777726 0.0674001748761294 0.0232117987358497 0.0619543790481554 0.0573352075164608 0.0363526204180551
"似的" 0.0358630033272898 0.0236279669208463 0.0631924011137661 0.0374618691688817 0.021859516176042 0.0946327179230797 0.0600769736224538 0.0295923651697862 0.0585681106735333
"听见" 0.0478173377697197 0.0622919127913221 0.0276466754872727 0.0749237383377633 0.0546487904401049 0.0446380744920187 0.041302919365437 0.0369904564622327 0.0363526204180551
"整个" 0.0478173377697197 0.04081194286328 0.0375204881612986 0.0374618691688817 0.032789274264063 0.0946327179230797 0.0544447573453487 0.0517866390471258 0.0262546703019287
"草坪" 0.0697336175808412 0.0622919127913221 0.0533185884397401 0 0.0674001748761294 0.0553512123701032 0.0431803247911386 0.040689502108456 0.0383722104412804
"晚上" 0.055786894064673 0.0687359037697347 0.0493690633701297 0.0588686515510998 0.010929758088021 0.0464235974716995 0.0525673519196471 0.0536361618702375 0.0302938503483793
"相信" 0.049809726843458 0.0322199548920632 0.0375204881612986 0.0356779706370302 0.0728650539201399 0.0374959825732957 0.0544447573453487 0.0628837759857957 0.0363526204180551
"所以" 0.0836803410970094 0.0365159488776716 0.0967633642054543 0.0392457677007332 0.0200378898280385 0.049994643431061 0.0187740542570168 0.0443885477546793 0.0343330303948298
"世界" 0.0478173377697197 0.0472559338416926 0.041470013230909 0.0392457677007332 0.0510055377440979 0.049994643431061 0.0488125410682437 0.040689502108456 0.0525093406038574
"而且" 0.0219162798111215 0.0601439157985179 0.0473943008353246 0.0285423765096241 0.0655785485281259 0.0678498732278684 0.0488125410682437 0.0369904564622327 0.0363526204180551
"令" 0.0836803410970094 0.0622919127913221 0.0177728628132467 0.0410296662325847 0.0637569221801224 0.0482091204513802 0.0244062705341218 0.0388399792853444 0.0363526204180551
"第一" 0.0577792831384113 0.0558479218129095 0.0375204881612986 0.0392457677007332 0.0546487904401049 0.042852551512338 0.0394255139397353 0.0517866390471258 0.0343330303948298
"发生" 0.0458249486959814 0.0472559338416926 0.0552933509745453 0.0428135647644362 0.0801515593121539 0.0303538906545727 0.0450577302168403 0.0443885477546793 0.0201959002322529
"黛熙" 0 0 0.424573944983116 0 0 0 0 0 0
"座" 0.0398477814747664 0.0193319729352379 0.0809652639270128 0.0392457677007332 0.0510055377440979 0.0374959825732957 0.0619543790481554 0.0388399792853444 0.0403918004645057
"男人" 0.0896575083182244 0.0708839007625389 0.031596200556883 0.0196228838503666 0.0510055377440979 0.0607077813091454 0.0356707030883319 0.0369904564622327 0.0161567201858023
"时间" 0.0518021159171963 0.0708839007625389 0.0493690633701297 0.0374618691688817 0.0546487904401049 0.0339249366139342 0.0375481085140336 0.0388399792853444 0.0383722104412804
"也许" 0.0239086688848598 0.0128879819568253 0.0572681135093505 0.0713559412740603 0.0746866802681434 0.0035710459593615 0.0600769736224538 0.0739809129244655 0.0242350802787034
