x,y
挤满了,0.0827568300965545
挤眉弄眼,-0.333333333
挤上,0.127690454708977
挤向前,-0.112994351
挤轧,-0.555555556
挤占,-0.333333333
戟指嚼舌,-1
戟指怒目,-0.777777778
计出万全,0.333333333
计出无聊,-0.555555556
计出无奈,-0.555555556
计斗负才,0.777777778
计功谋利,-0.555555556
计过自讼,0.555555556
计行言听,0.777777778
计划进军,0.12906442652618
计画,0.0374846912739159
计画发行,0.0956352730949786
计画会晤,0.103114103651662
计获事足,0.555555556
计较,-0.008598576
计较锱铢,-0.777777778
计谋,-0.109143797
计穷虑极,-0.777777778
计穷虑尽,-0.777777778
计穷途拙,-0.777777778
计穷智极,-0.777777778
计日程功,0.777777778
计日而俟,0.777777778
计日以待,0.777777778
计日以俟,0.777777778
计深虑远,0.555555556
计无复之,-0.555555556
计无所施,-0.555555556
计无由出,-0.555555556
记不得,-0.018455955
记不起,-0.146148429
记仇,-0.404896422
记挂,0.555555556
记恨,-0.333333333
记取,0.077557808342184
记忆犹新,0.0864644944713211
伎俩,-0.333333333
纪录保持,0.0996559212957738
纪录不佳,-0.078124542
纪念,0.190983599780834
纪念碑,0.182877955571026
纪念塔,0.333333333
纪念堂,0.333333333
纪念章,0.333333333
技不如人,-0.005122305
技高一筹,0.333333333
技惊全场,0.0199277844081632
技惊四座,0.113674182057521
技巧,0.256126389543991
技术纯熟,0.147088274836721
技术上可行,0.201131363474139
技痒,0.555555556
技艺,0.333333333
忌惮,-0.2937853105
忌妒,-0.541431262
忌恨,-0.555555556
忌讳,-0.4133709985
际逢,0.555555556
际会风云,0.777777778
际遇风云,0.555555556
妓女,-0.06779661
季布一诺,0.777777778
季常之惧,-0.555555556
哜哜嘈嘈,-0.555555556
济楚,0.555555556
济济,0.555555556
济济一堂,0.555555556
济困,0.333333333
济困扶危,0.555555556
济贫,0.555555556
济人利物,0.555555556
济弱扶倾,0.777777778
济世,1
济世安邦,1
济世安民,0.777777778
济世经邦,1
济事,0.341631064627264
济助,0.333333333
既定,0.244825026107204
既非,-0.003431254
既来之，则安之,0.777777778
既往不咎,0.333333333
既无助于,-0.159088898
既有今日，何必当初,-0.777777778
觊觎,-0.555555556
继承,0.0278476757996002
继绩,0.0441635445529021
继起,0.050447133886334
继往开来,0.555555556
继续保持,0.077574149670735
继续处理,0.151338949743166
继续存在,0.0115054860815597
继续担任,0.0343190712029206
继续发挥,0.0146021463453691
继续发酵,0.00747962658249426
继续发生,0.051876443177044
继续贯彻,0.0220817729278634
继续坚持,0.142316006297703
继续交涉,0.0441635445529021
继续进行,0.221663764010443
继续开放,0.024368207895927
继续留用,0.153053776946332
继续努力,0.165041683331367
继续攀升,0.0220817729278634
继续强调,0.0434347575180505
继续适用,0.264018568554051
继续调查,0.0564048398937327
继续推动,0.0813639555977011
继续维持,0.0366794141058778
继续下跌,-0.161016949
继续协商,0.0662453174807655
继续依照,0.0313643315277301
继续增强,0.0204542128227066
继续执行,0.00787290241775851
祭拜,0.555555556
祭奠,0.555555556
祭品,-0.123380339
祭扫,0.333333333
祭祀,0.555555556
寄怀,0.555555556
寄情,0.333333333
寄人篱下,-0.333333333
寄人檐下,-0.555555556
寄生,-0.333333333
寄生虫,-0.1721970165
寄食,-0.186440678
寄托,0.321941322552902
寄望过高,-0.153977322
寄希望,0.185583870685823
寄颜无所,-0.777777778
寂静,0.111111111
寂寥,-0.555555556
寂廖,-0.555555556
寂寞,-0.242937853
寂然,0.555555556
寂天寞地,-0.333333333
绩效,0.170116560235519
绩效良好,0.390973060270458
霁风朗月,0.555555556
霁月光风,0.555555556
冀望,0.555555556
冀望为,0.23439763126378
骥服盐车,-0.555555556
骥子龙文,0.777777778
加倍,0.0994002146150727
加倍努力,0.214741790638903
加倍增强,0.0292458944848298
加发,0.0701959232271591
加分,0.0489528605513868
加负担于,-0.070940508
加负荷于,-0.063389831
加工,0.0871139171080292
加官进爵,0.333333333
加官进禄,0.555555556
加害,-0.262687119
加害人,-0.151131254
加害者,-0.172837243
加计,0.0485578167831844
加紧,0.0424334378232076
加紧把关,0.0793516661864434
加紧脚步,0.0845790843050886
加紧做好,0.0749212236376918
加剧,-0.074608983
加开,0.157902073115815
加快,0.331383586883991
加快发展,0.195253192300941
加快脚步,0.102329428048511
加快开放,0.19006000068651
加快研制,0.121528248237681
加码,0.0552366700621706
加冕,0.0994002146150727
加强产业升级,0.028061574839928
加强促进,0.131459238258721
加强了,0.0643491110413026
加强贸易,0.0272162045486476
加强提升,0.0305868761783324
加强推动,0.0887974752187492
加强推广,0.00129054674884292
加强宣导,0.0515970641739502
加强训练,0.0648255474715392
加人一筹,0.777777778
加人一等,0.777777778
加入欧,0.0368244471423886
加塞儿,-0.777777778
加速成长,0.331360489107233
加速发展,0.0792615055150694
加速交流,0.0117191714586585
加速进行,0.27136387131798
加速起飞,0.0842062328505701
加速升级,0.0877205031069168
加速推动,0.0316638482901648
加速推展,0.0584241736774273
加速完成,0.318227575808622
加速形成,0.186987212077253
加速展开,0.123114580459397
加温,0.386463254860349
加膝坠泉,-0.555555556
加膝坠渊,-0.555555556
加薪,0.0994002146150727
加压,0.342235232216773
加怏,0.0552366700621706
加以保护,0.0749674843324369
加以采用,0.106839497932008
加以检讨,0.0226145174359103
加以开发,0.0562056627710184
加以实现,0.207488657501832
加以讨论,0.0749951315725853
加以完成,0.265920803162788
加以执行,0.0104795677560566
加意,0.333333333
加油,0.0110731255092684
加油加醋,-0.333333333
加油添醋,-0.012699492
加障碍于,-0.050782203
加重课税,-0.051425051
加重压于,-0.004737254
加装,0.187662825630204
加罪,-0.228788814
加罪于,-0.056584181
佳儿佳妇,0.555555556
佳话,0.433052433552902
佳绩,0.0883270891058043
佳节,1
佳境,0.413182813096146
佳句,0.777777778
佳丽,1
佳美,0.777777778
佳妙,1
佳酿,1
佳偶,1
佳品,0.555555556
佳评如潮,0.0716646260243186
佳趣,0.555555556
佳人,1
佳肴,0.777777778
佳音,0.309142108876318
佳作,0.562838231904417
挟冰求温,-0.555555556
挟持,-0.777777778
挟权倚势,-0.555555556
挟势弄权,-0.555555556
挟天子以令诸侯,-1
挟细拿粗,-0.555555556
挟冤记仇,-0.777777778
挟怨,-0.288135593
挟长挟贵,-0.555555556
挟着,0.0812347779361776
挟制,-0.777777778
枷脰械手,-0.777777778
枷锁,-0.555555556
家败人亡,-0.777777778
家暴,-0.282675525
家丑,-0.333333333
家道壁立,-0.333333333
家道中落,-0.333333333
家翻宅乱,-0.555555556
家烦宅乱,-0.555555556
家反宅乱,-0.555555556
家给人足,0.555555556
家伙,-0.06779661
家骥人璧,0.777777778
家贫如洗,-0.555555556
家破人离,-0.777777778
家破人亡,-0.620993356
家散人亡,-0.777777778
家庭暴力,-0.031607017
家徒四壁,-0.555555556
家无担石,-0.555555556
家无儋石,-0.333333333
家务杂事,-0.075020576
家弦户诵,0.777777778
家学,0.555555556
家业凋零,-0.333333333
家业调令,-0.333333333
家喻户晓,0.173965487089007
家贼,-0.333333333
家珍,0.555555556
嘉奖,0.610408861382255
嘉名,0.555555556
嘉酿,0.555555556
嘉尚,1
嘉慰,0.777777778
嘉许,0.777777778
嘉言善行,0.555555556
嘉言善状,0.555555556
嘉言懿行,0.777777778
嘉肴,0.555555556
夹带,-0.111111111
夹道欢呼,0.777777778
夹道欢迎,0.555555556
夹棍,-0.333333333
夹七夹八,-0.777777778
夹枪带棒,-0.333333333
夹枪带棍,-0.888888889
夹杀,-0.338983051
夹生,-0.555555556
夹生饭,-0.333333333
夹痛,-0.284513831
恝置,0.333333333
戛釜撞瓮,-0.555555556
戛戛,0.333333333
戛戛独造,0.777777778
戛然而止,-0.061282203
戞戛独造,0.333333333
颊上三毫,0.555555556
颊上三毛,0.555555556
甲等,0.111111111
甲第连云,0.333333333
甲天下,1
假扮,-0.305084746
假充,-0.333333333
假大空,-1
假道学,-0.430118923
假毒品,-0.290627797
假公济私,-0.486321855
假公营私,-0.555555556
假虎张威,-0.555555556
假货,-0.305084746
假劣,-0.333333333
假冒,-0.532015066
假冒品,-0.256729492
假冒伪劣,-0.333333333
假眉三道,-0.555555556
假门假氏,-0.555555556
假门假事,-0.555555556
假面具,-0.777777778
假面目,-0.147898327
假模假式,-0.777777778
假撇清,-0.555555556
假球,-0.111111111
假人辞色,0.555555556
假仁假义,-0.6023536355
假使,0.30914481317314
假手,-0.307630141
假托,-0.3192090395
假相,-0.333333333
假想敌,-0.270684022
假象,-0.271186441
假心假意,-0.089025153
假惺惺,-0.390772128
假以辞色,0.333333333
假以时日,0.182562245300158
假意,-0.555555556
假誉驰声,-0.555555556
假造,-0.333333333
假正经,-0.399113612
假正义,-0.077339458
假装神圣,-1
价格竞争,-0.081222763
价廉,0.0123371741092316
价廉物美,0.777777778
价廉质优,0.777777778
价廉质优|,0.777777778
价值不高,-0.024143864
价值连城,1
价值千金,1
驾鹤成仙,-0.777777778
驾鹤西游,-0.777777778
驾轻就熟,0.777777778
驾驭,0.333333333
驾御,0.333333333
架构,0.0441635445529021
架海金梁,0.777777778
架谎凿空,-0.777777778
架设,0.0255984273531687
架设妥当,0.130935127569084
嫁祸,-0.555555556
嫁祸于人,-0.555555556
尖兵,0.310198186622638
尖端,0.361317980875138
尖叫,-0.440677966
尖叫声,-0.277473446
尖叫着说,-0.140151153
尖刻,-0.371845744
尖锐,0.555555556
尖声,-0.161972881
尖声发出,-0.068739119
尖声喊叫,-0.225054237
尖酸,-0.575329567
尖酸刻薄,-0.555555556
尖啸,-0.220338983
尖言冷语,-0.555555556
尖着,-0.090189559
尖着声音讲,-0.020588746
尖子,0.777777778
尖嘴薄舌,-0.555555556
尖嘴猴腮,-0.777777778
奸臣,-0.777777778
奸恶,-1
奸妇,-0.777777778
奸宄,-0.777777778
奸猾,-0.777777778
奸滑,-0.777777778
奸男女,-0.13559322
奸佞,-1
奸情,-0.140168949
奸人,-0.777777778
奸商,-0.555555556
奸徒,-0.555555556
奸伪,-0.322033898
奸细,-0.555555556
奸险,-1
奸笑,-0.777777778
奸邪,-1
奸淫,-0.152542373
奸淫掳掠,-0.093220339
奸贼,-0.777777778
奸诈,-0.618644068
歼灭,-0.220338983
坚壁,0.111111111
坚称,0.381389747224818
坚持,0.333333333
坚持保留,0.270981901394313
坚持不懈,0.290633719915318
坚持不要,-0.046743678
坚持不渝,0.333333333
坚持完成,0.410843474798789
坚定,0.527908656824703
坚定不移,0.329870158486408
坚定承诺,0.286136489652366
坚定地,0.257945338486597
坚定共识,0.25013087817329
坚定化,0.367139260589551
坚额健舌,-0.555555556
坚固,0.360074418223578
坚固耐用,0.44965210327937
坚甲利兵,0.555555556
坚劲,0.777777778
坚拒,-0.060470576
坚决,0.381749422613543
坚决反对,-0.064532712
坚决要求,0.277844783854766
坚绝,0.0747216699986774
坚绝反核,-0.123865576
坚苦卓绝,0.777777778
坚强,0.370444289118967
坚强不屈,0.555555556
坚强信念,0.24071971515471
坚确,0.555555556
坚忍,0.388799011225047
坚忍不拔,0.777777778
坚韧,0.427577916047552
坚韧不拔,0.777777778
坚如盘石,0.555555556
坚实,0.592084347218011
坚守,0.777777778
坚守立场,0.237228786303316
坚挺,0.555555556
坚稳,0.520417998859614
坚心守志,0.333333333
坚信,0.777777778
坚毅,0.365845592273044
坚硬,-0.043521424
坚硬无比,0.023744375105414
坚贞,0.555555556
坚贞不屈,0.777777778
坚贞不渝,0.777777778
坚致,0.333333333
间不容发,-0.555555556
间断,-0.095167017
间歇,0.0230354405113229
肩从齿序,0.555555556
肩负,0.111111111
肩荷,0.111111111
肩劳任怨,0.777777778
艰巨,-0.169491525
艰苦,-0.2165506325
艰苦朴素,0.555555556
艰苦卓绝,0.777777778
艰困,-0.322033898
艰难,-0.302857887
艰难竭蹶,-0.555555556
艰难险阻,-0.111111111
艰危,-0.111111111
艰险,-0.111111111
艰辛,-0.2005649715
艰贞,0.777777778
监督自治,0.0291599966554409
监防,-0.017662373
监禁,-0.288135593
监禁所,-0.192090395
监控,-0.152542373
监守自盗,-0.777777778
监听,0.0508423978318883
监狱,-0.06779661
兼爱,0.333333333
兼爱无私,0.555555556
兼备,0.555555556
兼而有之,0.145223910732514
兼覆无遗,0.777777778
兼功自厉,0.777777778
兼顾,0.0577907165043824
兼葭秋水,0.777777778
兼权熟计,0.333333333
兼人,1
兼人之勇,0.777777778
兼容并包,0.777777778
兼容并蓄,0.0808982296882344
兼善天下,0.777777778
兼听则明，偏信则暗,0.555555556
兼优,0.418940718762765
兼有,0.227719161015217
兼资文武,0.777777778
缄口藏舌,-0.333333333
缄默,-0.013725017
煎豆摘瓜,-0.777777778
煎胶续弦,0.555555556
煎水作冰,-0.555555556
鹣鲽,0.555555556
拣佛烧香,-1
拣精拣肥,-0.777777778
俭不中礼,-0.555555556
俭可养廉,0.666666667
俭朴,0.555555556
俭省,0.555555556
俭约,0.333333333
捡便宜,0.219805258708317
捡到便宜,0.206625459359169
检点,-0.019648407
检举,-0.048148203
检视,0.182278096656323
减半,-0.188058136
减产,-0.102599153
减到最少,-0.045635746
减低,-0.442295424
减发,-0.142677661
减量,-0.132784983
减慢,-0.306702203
减免,0.0717853691995917
减去,-0.356453492
减让,-0.139909932
减少之量,-0.098399881
减少种植,-0.14298561
减师半德,-0.555555556
减收,-0.159286271
减税,0.245006759711783
减损,-0.425346271
减缩,-0.357549661
减退,-0.386131017
减为,-0.131856678
减温,-0.100077458
减至,-0.120261525
减至最低,-0.155860119
剪彩,0.333333333
简便,0.144838167411448
简便易行,0.111111111
简单,0.023010973465944
简单明了,0.111111111
简洁,0.333333333
简劲,1
简括,0.333333333
简陋,-0.175497853
简慢,-0.333333333
简明,0.384120055224935
简明扼要,0.333333333
简朴,0.333446809285874
简切,0.333333333
简雅,0.555555556
简要,0.111111111
简易,0.256985421304157
简直是,-0.136930169
简质,0.555555556
蹇谔匪躬,0.555555556
蹇蹇匪躬,0.555555556
蹇之匪躬,0.555555556
见爱,0.777777778
见不得人,-0.5284214155
见财起意,-0.555555556
见称,0.777777778
见弹求鹗,-0.555555556
见弹求鸮,-0.555555556
见德思齐,0.555555556
见地,0.777777778
见多识广,0.555555556
见访,0.333333333
见风使船,-0.555555556
见风使舵,-0.777777778
见风使帆,-0.555555556
见风是雨,-0.555555556
见风转舵,-0.777777778
见风转篷,-0.555555556
见缝插针,0.555555556
见告,0.333333333
见羹见墙,0.555555556
见怪不怪,0.333333333
见鬼,-0.216654542
见好,0.555555556
见惠,0.333333333
见机行事,0.555555556
见几而作,0.555555556
见解,0.555555556
见经识经,0.555555556
见精识精,0.555555556
见可而进,0.111111111
见利思义,0.555555556
见利忘义,-0.777777778
见猎心喜,0.582861945423218
见貌辨色,-0.333333333
见溺不救,0.555555556
见钱眼红,-0.555555556
见钱眼开,-0.777777778
见仁见智,0.267835602211655
见神见鬼,-0.555555556
见识,0.555555556
见识短浅,-0.555555556
见豕负涂,-0.555555556
见世面,0.111111111
见事风生,-0.555555556
见事生风,-0.555555556
见死不救,-0.5018675755
见素抱朴,0.555555556
见兔放鹰,0.555555556
见危授命,0.555555556
见危致命,0.555555556
见微知萌,0.555555556
见微知着,0.555555556
见闻,0.111111111
见贤思齐,0.777777778
见小闇大,-0.555555556
见笑大方,-0.555555556
见效,0.555555556
见血封喉,-0.057479814
见噎废食,-0.555555556
见义必为,0.555555556
见义当为,0.555555556
见义敢为,0.555555556
见义勇为,0.777777778
见异思迁,-0.777777778
见异思迂,-1
见长,0.777777778
见真章,0.282902569003416
见证,0.0975975913671227
饯别,0.333333333
建定,0.288988570660106
建功,0.170116560235519
建功立事,0.555555556
建功立业,0.555555556
建构,0.0441635445529021
建立共识,0.109446163270306
建立互信,0.349010603951023
建瓴高屋,0.777777778
建请,0.0883270891058043
建全,0.231656339851617
建设,0.555555556
建设性,0.304875704317456
建树,0.777777778
建树少,-0.04267652
建言,0.0946106784392361
建造,0.051734501743232
建筑,0.0441635445529021
荐举,0.777777778
荐滥,-0.169491525
贱骨头,-0.777777778
贱货,-0.6101694915
贱命,-0.197181186
贱命一条,-0.116895949
贱目贵耳,-0.555555556
贱男人,-0.100300294
贱女人,-0.122899164
贱人,-0.3530029985
贱视,-0.333333333
贱役,-0.372881356
贱招,-0.191567119
贱种,-0.220338983
